# Charge file
# nr1= 40 nr2= 40 nr3= 40  1.581461298E-03  4.933374972E-03  4.698909519E-02  1.834242320E-01  4.168271839E-01
  9.732362123E-02  8.523620492E-02  7.402333627E-02  6.747967355E-02  6.747967355E-02
  7.402333627E-02  8.523620492E-02  9.732362123E-02  1.062344128E-01  1.108929243E-01
  1.152287403E-01  1.277370311E-01  1.607870926E-01  2.303137717E-01  3.504100457E-01
  5.180366755E-01  6.967012203E-01  8.203339531E-01  8.278798485E-01  7.074828990E-01
  5.103047368E-01  3.166141726E-01  1.834242320E-01  1.222698664E-01  1.222698664E-01
  4.168271839E-01  5.679387034E-01  7.260935432E-01  8.278798485E-01  8.253950442E-01
  7.178807895E-01  5.505207677E-01  3.826010313E-01  2.540233181E-01  1.743857996E-01
  1.335558154E-01  1.165465249E-01  1.107855273E-01  1.070641243E-01  9.994723550E-02
  8.874955137E-02  7.664467808E-02  6.769095783E-02  6.445538829E-02  6.769095783E-02
  7.664467808E-02  8.874955137E-02  9.994723550E-02  1.070641243E-01  1.107855273E-01
  1.165465249E-01  1.335558154E-01  1.743857996E-01  2.540233181E-01  3.826010313E-01
  5.505207677E-01  7.178807895E-01  8.253950442E-01  8.278798485E-01  7.260935432E-01
  5.679387034E-01  4.168271839E-01  3.166141726E-01  2.826613916E-01  3.166141726E-01
  6.672750263E-01  7.730081950E-01  8.369326883E-01  8.203339531E-01  7.178807895E-01
  5.615136166E-01  3.997356491E-01  2.699821771E-01  1.851432811E-01  1.388304368E-01
  1.178878670E-01  1.102939159E-01  1.068288979E-01  1.012665997E-01  9.143756550E-02
  7.931058391E-02  6.875530535E-02  6.282527887E-02  6.282527887E-02  6.875530535E-02
  7.931058391E-02  9.143756550E-02  1.012665997E-01  1.068288979E-01  1.102939159E-01
  1.178878670E-01  1.388304368E-01  1.851432811E-01  2.699821771E-01  3.997356491E-01
  5.615136166E-01  7.178807895E-01  8.203339531E-01  8.369326883E-01  7.730081950E-01
  6.672750263E-01  5.679387034E-01  5.103047368E-01  5.103047368E-01  5.679387034E-01
  8.229654896E-01  8.416682579E-01  8.012328342E-01  6.967012203E-01  5.505207677E-01
  3.997356491E-01  2.756028858E-01  1.910853192E-01  1.425316781E-01  1.190336816E-01
  1.097392557E-01  1.059978506E-01  1.015007755E-01  9.314927369E-02  8.169478297E-02
  7.040343914E-02  6.251003576E-02  5.973542489E-02  6.251003576E-02  7.040343914E-02
  8.169478297E-02  9.314927369E-02  1.015007755E-01  1.059978506E-01  1.097392557E-01
  1.190336816E-01  1.425316781E-01  1.910853192E-01  2.756028858E-01  3.997356491E-01
  5.505207677E-01  6.967012203E-01  8.012328342E-01  8.416682579E-01  8.229654896E-01
  7.730081950E-01  7.260935432E-01  7.074828990E-01  7.260935432E-01  7.730081950E-01
  8.213751451E-01  7.590367848E-01  6.524979994E-01  5.180366755E-01  3.826010313E-01
  2.699821771E-01  1.910853192E-01  1.438656713E-01  1.197064824E-01  1.093401962E-01
  1.050785431E-01  1.010703721E-01  9.393611723E-02  8.352741179E-02  7.229252426E-02
  6.326850443E-02  5.841136106E-02  5.841136106E-02  6.326850443E-02  7.229252426E-02
  8.352741179E-02  9.393611723E-02  1.010703721E-01  1.050785431E-01  1.093401962E-01
  1.197064824E-01  1.438656713E-01  1.910853192E-01  2.699821771E-01  3.826010313E-01
  5.180366755E-01  6.524979994E-01  7.590367848E-01  8.213751451E-01  8.416682579E-01
  8.369326883E-01  8.278798485E-01  8.278798485E-01  8.369326883E-01  8.416682579E-01
  6.863598095E-01  5.845717774E-01  4.662232849E-01  3.504100457E-01  2.540233181E-01
  1.851432811E-01  1.425316781E-01  1.197064824E-01  1.091988699E-01  1.044976913E-01
  1.005035734E-01  9.408117035E-02  8.469075456E-02  7.405718335E-02  6.472149053E-02
  5.858735289E-02  5.648517390E-02  5.858735289E-02  6.472149053E-02  7.405718335E-02
  8.469075456E-02  9.408117035E-02  1.005035734E-01  1.044976913E-01  1.091988699E-01
  1.197064824E-01  1.425316781E-01  1.851432811E-01  2.540233181E-01  3.504100457E-01
  4.662232849E-01  5.845717774E-01  6.863598095E-01  7.590367848E-01  8.012328342E-01
  8.203339531E-01  8.253950442E-01  8.203339531E-01  8.012328342E-01  7.590367848E-01
  4.970596431E-01  4.001783530E-01  3.074217188E-01  2.303137717E-01  1.743857996E-01
  1.388304368E-01  1.190336816E-01  1.093401962E-01  1.044976913E-01  1.002543883E-01
  9.399846916E-02  8.526434577E-02  7.539067546E-02  6.637086812E-02  5.976606705E-02
  5.634851253E-02  5.634851253E-02  5.976606705E-02  6.637086812E-02  7.539067546E-02
  8.526434577E-02  9.399846916E-02  1.002543883E-01  1.044976913E-01  1.093401962E-01
  1.190336816E-01  1.388304368E-01  1.743857996E-01  2.303137717E-01  3.074217188E-01
  4.001783530E-01  4.970596431E-01  5.845717774E-01  6.524979994E-01  6.967012203E-01
  7.178807895E-01  7.178807895E-01  6.967012203E-01  6.524979994E-01  5.845717774E-01
  3.281515202E-01  2.597167686E-01  2.026840814E-01  1.607870926E-01  1.335558154E-01
  1.178878670E-01  1.097392557E-01  1.050785431E-01  1.005035734E-01  9.399846916E-02
  8.542543640E-02  7.609922689E-02  6.766674745E-02  6.123779847E-02  5.728467483E-02
  5.595510963E-02  5.728467483E-02  6.123779847E-02  6.766674745E-02  7.609922689E-02
  8.542543640E-02  9.399846916E-02  1.005035734E-01  1.050785431E-01  1.097392557E-01
  1.178878670E-01  1.335558154E-01  1.607870926E-01  2.026840814E-01  2.597167686E-01
  3.281515202E-01  4.001783530E-01  4.662232849E-01  5.180366755E-01  5.505207677E-01
  5.615136166E-01  5.505207677E-01  5.180366755E-01  4.662232849E-01  4.001783530E-01
  2.139216445E-01  1.753599671E-01  1.466772655E-01  1.277370311E-01  1.165465249E-01
  1.102939159E-01  1.059978506E-01  1.010703721E-01  9.408117035E-02  8.526434577E-02
  7.609922689E-02  6.815773803E-02  6.223331385E-02  5.838713224E-02  5.648547100E-02
  5.648547100E-02  5.838713224E-02  6.223331385E-02  6.815773803E-02  7.609922689E-02
  8.526434577E-02  9.408117035E-02  1.010703721E-01  1.059978506E-01  1.102939159E-01
  1.165465249E-01  1.277370311E-01  1.466772655E-01  1.753599671E-01  2.139216445E-01
  2.597167686E-01  3.074217188E-01  3.504100457E-01  3.826010313E-01  3.997356491E-01
  3.997356491E-01  3.826010313E-01  3.504100457E-01  3.074217188E-01  2.597167686E-01
  1.518668458E-01  1.341508025E-01  1.223531856E-01  1.152287403E-01  1.107855273E-01
  1.068288979E-01  1.015007755E-01  9.393611723E-02  8.469075456E-02  7.539067546E-02
  6.766674745E-02  6.223331385E-02  5.886144933E-02  5.703132696E-02  5.644332430E-02
  5.703132696E-02  5.886144933E-02  6.223331385E-02  6.766674745E-02  7.539067546E-02
  8.469075456E-02  9.393611723E-02  1.015007755E-01  1.068288979E-01  1.107855273E-01
  1.152287403E-01  1.223531856E-01  1.341508025E-01  1.518668458E-01  1.753599671E-01
  2.026840814E-01  2.303137717E-01  2.540233181E-01  2.699821771E-01  2.756028858E-01
  2.699821771E-01  2.540233181E-01  2.303137717E-01  2.026840814E-01  1.753599671E-01
  1.245321912E-01  1.180772707E-01  1.140163654E-01  1.108929243E-01  1.070641243E-01
  1.012665997E-01  9.314927369E-02  8.352741179E-02  7.405718335E-02  6.637086812E-02
  6.123779847E-02  5.838713224E-02  5.703132696E-02  5.650432403E-02  5.650432403E-02
  5.703132696E-02  5.838713224E-02  6.123779847E-02  6.637086812E-02  7.405718335E-02
  8.352741179E-02  9.314927369E-02  1.012665997E-01  1.070641243E-01  1.108929243E-01
  1.140163654E-01  1.180772707E-01  1.245321912E-01  1.341508025E-01  1.466772655E-01
  1.607870926E-01  1.743857996E-01  1.851432811E-01  1.910853192E-01  1.910853192E-01
  1.851432811E-01  1.743857996E-01  1.607870926E-01  1.466772655E-01  1.341508025E-01
  1.150569510E-01  1.127944542E-01  1.102510929E-01  1.062344128E-01  9.994723550E-02
  9.143756550E-02  8.169478297E-02  7.229252426E-02  6.472149053E-02  5.976606705E-02
  5.728467483E-02  5.648547100E-02  5.644332430E-02  5.650432403E-02  5.644332430E-02
  5.648547100E-02  5.728467483E-02  5.976606705E-02  6.472149053E-02  7.229252426E-02
  8.169478297E-02  9.143756550E-02  9.994723550E-02  1.062344128E-01  1.102510929E-01
  1.127944542E-01  1.150569510E-01  1.180772707E-01  1.223531856E-01  1.277370311E-01
  1.335558154E-01  1.388304368E-01  1.425316781E-01  1.438656713E-01  1.425316781E-01
  1.388304368E-01  1.335558154E-01  1.277370311E-01  1.223531856E-01  1.180772707E-01
  1.111744085E-01  1.084894346E-01  1.040044049E-01  9.732362123E-02  8.874955137E-02
  7.931058391E-02  7.040343914E-02  6.326850443E-02  5.858735289E-02  5.634851253E-02
  5.595510963E-02  5.648547100E-02  5.703132696E-02  5.703132696E-02  5.648547100E-02
  5.595510963E-02  5.634851253E-02  5.858735289E-02  6.326850443E-02  7.040343914E-02
  7.931058391E-02  8.874955137E-02  9.732362123E-02  1.040044049E-01  1.084894346E-01
  1.111744085E-01  1.127944542E-01  1.140163654E-01  1.152287403E-01  1.165465249E-01
  1.178878670E-01  1.190336816E-01  1.197064824E-01  1.197064824E-01  1.190336816E-01
  1.178878670E-01  1.165465249E-01  1.152287403E-01  1.140163654E-01  1.127944542E-01
  1.052424155E-01  1.002209216E-01  9.340289513E-02  8.523620492E-02  7.664467808E-02
  6.875530535E-02  6.251003576E-02  5.841136106E-02  5.648517390E-02  5.634851253E-02
  5.728467483E-02  5.838713224E-02  5.886144933E-02  5.838713224E-02  5.728467483E-02
  5.634851253E-02  5.648517390E-02  5.841136106E-02  6.251003576E-02  6.875530535E-02
  7.664467808E-02  8.523620492E-02  9.340289513E-02  1.002209216E-01  1.052424155E-01
  1.084894346E-01  1.102510929E-01  1.108929243E-01  1.107855273E-01  1.102939159E-01
  1.097392557E-01  1.093401962E-01  1.091988699E-01  1.093401962E-01  1.097392557E-01
  1.102939159E-01  1.107855273E-01  1.108929243E-01  1.102510929E-01  1.084894346E-01
  9.493216649E-02  8.841392937E-02  8.119641346E-02  7.402333627E-02  6.769095783E-02
  6.282527887E-02  5.973542489E-02  5.841136106E-02  5.858735289E-02  5.976606705E-02
  6.123779847E-02  6.223331385E-02  6.223331385E-02  6.123779847E-02  5.976606705E-02
  5.858735289E-02  5.841136106E-02  5.973542489E-02  6.282527887E-02  6.769095783E-02
  7.402333627E-02  8.119641346E-02  8.841392937E-02  9.493216649E-02  1.002209216E-01
  1.040044049E-01  1.062344128E-01  1.070641243E-01  1.068288979E-01  1.059978506E-01
  1.050785431E-01  1.044976913E-01  1.044976913E-01  1.050785431E-01  1.059978506E-01
  1.068288979E-01  1.070641243E-01  1.062344128E-01  1.040044049E-01  1.002209216E-01
  8.277869830E-02  7.704462989E-02  7.178270049E-02  6.747967355E-02  6.445538829E-02
  6.282527887E-02  6.251003576E-02  6.326850443E-02  6.472149053E-02  6.637086812E-02
  6.766674745E-02  6.815773803E-02  6.766674745E-02  6.637086812E-02  6.472149053E-02
  6.326850443E-02  6.251003576E-02  6.282527887E-02  6.445538829E-02  6.747967355E-02
  7.178270049E-02  7.704462989E-02  8.277869830E-02  8.841392937E-02  9.340289513E-02
  9.732362123E-02  9.994723550E-02  1.012665997E-01  1.015007755E-01  1.010703721E-01
  1.005035734E-01  1.002543883E-01  1.005035734E-01  1.010703721E-01  1.015007755E-01
  1.012665997E-01  9.994723550E-02  9.732362123E-02  9.340289513E-02  8.841392937E-02
  7.325567632E-02  7.025472557E-02  6.830635221E-02  6.747967355E-02  6.769095783E-02
  6.875530535E-02  7.040343914E-02  7.229252426E-02  7.405718335E-02  7.539067546E-02
  7.609922689E-02  7.609922689E-02  7.539067546E-02  7.405718335E-02  7.229252426E-02
  7.040343914E-02  6.875530535E-02  6.769095783E-02  6.747967355E-02  6.830635221E-02
  7.025472557E-02  7.325567632E-02  7.704462989E-02  8.119641346E-02  8.523620492E-02
  8.874955137E-02  9.143756550E-02  9.314927369E-02  9.393611723E-02  9.408117035E-02
  9.399846916E-02  9.399846916E-02  9.408117035E-02  9.393611723E-02  9.314927369E-02
  9.143756550E-02  8.874955137E-02  8.523620492E-02  8.119641346E-02  7.704462989E-02
  6.970953802E-02  7.025472557E-02  7.178270049E-02  7.402333627E-02  7.664467808E-02
  7.931058391E-02  8.169478297E-02  8.352741179E-02  8.469075456E-02  8.526434577E-02
  8.542543640E-02  8.526434577E-02  8.469075456E-02  8.352741179E-02  8.169478297E-02
  7.931058391E-02  7.664467808E-02  7.402333627E-02  7.178270049E-02  7.025472557E-02
  6.970953802E-02  7.025472557E-02  7.178270049E-02  7.402333627E-02  7.664467808E-02
  7.931058391E-02  8.169478297E-02  8.352741179E-02  8.469075456E-02  8.526434577E-02
  8.542543640E-02  8.526434577E-02  8.469075456E-02  8.352741179E-02  8.169478297E-02
  7.931058391E-02  7.664467808E-02  7.402333627E-02  7.178270049E-02  7.025472557E-02
  7.325567632E-02  7.704462989E-02  8.119641346E-02  8.523620492E-02  8.874955137E-02
  9.143756550E-02  9.314927369E-02  9.393611723E-02  9.408117035E-02  9.399846916E-02
  9.399846916E-02  9.408117035E-02  9.393611723E-02  9.314927369E-02  9.143756550E-02
  8.874955137E-02  8.523620492E-02  8.119641346E-02  7.704462989E-02  7.325567632E-02
  7.025472557E-02  6.830635221E-02  6.747967355E-02  6.769095783E-02  6.875530535E-02
  7.040343914E-02  7.229252426E-02  7.405718335E-02  7.539067546E-02  7.609922689E-02
  7.609922689E-02  7.539067546E-02  7.405718335E-02  7.229252426E-02  7.040343914E-02
  6.875530535E-02  6.769095783E-02  6.747967355E-02  6.830635221E-02  7.025472557E-02
  8.277869830E-02  8.841392937E-02  9.340289513E-02  9.732362123E-02  9.994723550E-02
  1.012665997E-01  1.015007755E-01  1.010703721E-01  1.005035734E-01  1.002543883E-01
  1.005035734E-01  1.010703721E-01  1.015007755E-01  1.012665997E-01  9.994723550E-02
  9.732362123E-02  9.340289513E-02  8.841392937E-02  8.277869830E-02  7.704462989E-02
  7.178270049E-02  6.747967355E-02  6.445538829E-02  6.282527887E-02  6.251003576E-02
  6.326850443E-02  6.472149053E-02  6.637086812E-02  6.766674745E-02  6.815773803E-02
  6.766674745E-02  6.637086812E-02  6.472149053E-02  6.326850443E-02  6.251003576E-02
  6.282527887E-02  6.445538829E-02  6.747967355E-02  7.178270049E-02  7.704462989E-02
  9.493216649E-02  1.002209216E-01  1.040044049E-01  1.062344128E-01  1.070641243E-01
  1.068288979E-01  1.059978506E-01  1.050785431E-01  1.044976913E-01  1.044976913E-01
  1.050785431E-01  1.059978506E-01  1.068288979E-01  1.070641243E-01  1.062344128E-01
  1.040044049E-01  1.002209216E-01  9.493216649E-02  8.841392937E-02  8.119641346E-02
  7.402333627E-02  6.769095783E-02  6.282527887E-02  5.973542489E-02  5.841136106E-02
  5.858735289E-02  5.976606705E-02  6.123779847E-02  6.223331385E-02  6.223331385E-02
  6.123779847E-02  5.976606705E-02  5.858735289E-02  5.841136106E-02  5.973542489E-02
  6.282527887E-02  6.769095783E-02  7.402333627E-02  8.119641346E-02  8.841392937E-02
  1.052424155E-01  1.084894346E-01  1.102510929E-01  1.108929243E-01  1.107855273E-01
  1.102939159E-01  1.097392557E-01  1.093401962E-01  1.091988699E-01  1.093401962E-01
  1.097392557E-01  1.102939159E-01  1.107855273E-01  1.108929243E-01  1.102510929E-01
  1.084894346E-01  1.052424155E-01  1.002209216E-01  9.340289513E-02  8.523620492E-02
  7.664467808E-02  6.875530535E-02  6.251003576E-02  5.841136106E-02  5.648517390E-02
  5.634851253E-02  5.728467483E-02  5.838713224E-02  5.886144933E-02  5.838713224E-02
  5.728467483E-02  5.634851253E-02  5.648517390E-02  5.841136106E-02  6.251003576E-02
  6.875530535E-02  7.664467808E-02  8.523620492E-02  9.340289513E-02  1.002209216E-01
  1.111744085E-01  1.127944542E-01  1.140163654E-01  1.152287403E-01  1.165465249E-01
  1.178878670E-01  1.190336816E-01  1.197064824E-01  1.197064824E-01  1.190336816E-01
  1.178878670E-01  1.165465249E-01  1.152287403E-01  1.140163654E-01  1.127944542E-01
  1.111744085E-01  1.084894346E-01  1.040044049E-01  9.732362123E-02  8.874955137E-02
  7.931058391E-02  7.040343914E-02  6.326850443E-02  5.858735289E-02  5.634851253E-02
  5.595510963E-02  5.648547100E-02  5.703132696E-02  5.703132696E-02  5.648547100E-02
  5.595510963E-02  5.634851253E-02  5.858735289E-02  6.326850443E-02  7.040343914E-02
  7.931058391E-02  8.874955137E-02  9.732362123E-02  1.040044049E-01  1.084894346E-01
  1.150569510E-01  1.180772707E-01  1.223531856E-01  1.277370311E-01  1.335558154E-01
  1.388304368E-01  1.425316781E-01  1.438656713E-01  1.425316781E-01  1.388304368E-01
  1.335558154E-01  1.277370311E-01  1.223531856E-01  1.180772707E-01  1.150569510E-01
  1.127944542E-01  1.102510929E-01  1.062344128E-01  9.994723550E-02  9.143756550E-02
  8.169478297E-02  7.229252426E-02  6.472149053E-02  5.976606705E-02  5.728467483E-02
  5.648547100E-02  5.644332430E-02  5.650432403E-02  5.644332430E-02  5.648547100E-02
  5.728467483E-02  5.976606705E-02  6.472149053E-02  7.229252426E-02  8.169478297E-02
  9.143756550E-02  9.994723550E-02  1.062344128E-01  1.102510929E-01  1.127944542E-01
  1.245321912E-01  1.341508025E-01  1.466772655E-01  1.607870926E-01  1.743857996E-01
  1.851432811E-01  1.910853192E-01  1.910853192E-01  1.851432811E-01  1.743857996E-01
  1.607870926E-01  1.466772655E-01  1.341508025E-01  1.245321912E-01  1.180772707E-01
  1.140163654E-01  1.108929243E-01  1.070641243E-01  1.012665997E-01  9.314927369E-02
  8.352741179E-02  7.405718335E-02  6.637086812E-02  6.123779847E-02  5.838713224E-02
  5.703132696E-02  5.650432403E-02  5.650432403E-02  5.703132696E-02  5.838713224E-02
  6.123779847E-02  6.637086812E-02  7.405718335E-02  8.352741179E-02  9.314927369E-02
  1.012665997E-01  1.070641243E-01  1.108929243E-01  1.140163654E-01  1.180772707E-01
  1.518668458E-01  1.753599671E-01  2.026840814E-01  2.303137717E-01  2.540233181E-01
  2.699821771E-01  2.756028858E-01  2.699821771E-01  2.540233181E-01  2.303137717E-01
  2.026840814E-01  1.753599671E-01  1.518668458E-01  1.341508025E-01  1.223531856E-01
  1.152287403E-01  1.107855273E-01  1.068288979E-01  1.015007755E-01  9.393611723E-02
  8.469075456E-02  7.539067546E-02  6.766674745E-02  6.223331385E-02  5.886144933E-02
  5.703132696E-02  5.644332430E-02  5.703132696E-02  5.886144933E-02  6.223331385E-02
  6.766674745E-02  7.539067546E-02  8.469075456E-02  9.393611723E-02  1.015007755E-01
  1.068288979E-01  1.107855273E-01  1.152287403E-01  1.223531856E-01  1.341508025E-01
  2.139216445E-01  2.597167686E-01  3.074217188E-01  3.504100457E-01  3.826010313E-01
  3.997356491E-01  3.997356491E-01  3.826010313E-01  3.504100457E-01  3.074217188E-01
  2.597167686E-01  2.139216445E-01  1.753599671E-01  1.466772655E-01  1.277370311E-01
  1.165465249E-01  1.102939159E-01  1.059978506E-01  1.010703721E-01  9.408117035E-02
  8.526434577E-02  7.609922689E-02  6.815773803E-02  6.223331385E-02  5.838713224E-02
  5.648547100E-02  5.648547100E-02  5.838713224E-02  6.223331385E-02  6.815773803E-02
  7.609922689E-02  8.526434577E-02  9.408117035E-02  1.010703721E-01  1.059978506E-01
  1.102939159E-01  1.165465249E-01  1.277370311E-01  1.466772655E-01  1.753599671E-01
  3.281515202E-01  4.001783530E-01  4.662232849E-01  5.180366755E-01  5.505207677E-01
  5.615136166E-01  5.505207677E-01  5.180366755E-01  4.662232849E-01  4.001783530E-01
  3.281515202E-01  2.597167686E-01  2.026840814E-01  1.607870926E-01  1.335558154E-01
  1.178878670E-01  1.097392557E-01  1.050785431E-01  1.005035734E-01  9.399846916E-02
  8.542543640E-02  7.609922689E-02  6.766674745E-02  6.123779847E-02  5.728467483E-02
  5.595510963E-02  5.728467483E-02  6.123779847E-02  6.766674745E-02  7.609922689E-02
  8.542543640E-02  9.399846916E-02  1.005035734E-01  1.050785431E-01  1.097392557E-01
  1.178878670E-01  1.335558154E-01  1.607870926E-01  2.026840814E-01  2.597167686E-01
  4.970596431E-01  5.845717774E-01  6.524979994E-01  6.967012203E-01  7.178807895E-01
  7.178807895E-01  6.967012203E-01  6.524979994E-01  5.845717774E-01  4.970596431E-01
  4.001783530E-01  3.074217188E-01  2.303137717E-01  1.743857996E-01  1.388304368E-01
  1.190336816E-01  1.093401962E-01  1.044976913E-01  1.002543883E-01  9.399846916E-02
  8.526434577E-02  7.539067546E-02  6.637086812E-02  5.976606705E-02  5.634851253E-02
  5.634851253E-02  5.976606705E-02  6.637086812E-02  7.539067546E-02  8.526434577E-02
  9.399846916E-02  1.002543883E-01  1.044976913E-01  1.093401962E-01  1.190336816E-01
  1.388304368E-01  1.743857996E-01  2.303137717E-01  3.074217188E-01  4.001783530E-01
  6.863598095E-01  7.590367848E-01  8.012328342E-01  8.203339531E-01  8.253950442E-01
  8.203339531E-01  8.012328342E-01  7.590367848E-01  6.863598095E-01  5.845717774E-01
  4.662232849E-01  3.504100457E-01  2.540233181E-01  1.851432811E-01  1.425316781E-01
  1.197064824E-01  1.091988699E-01  1.044976913E-01  1.005035734E-01  9.408117035E-02
  8.469075456E-02  7.405718335E-02  6.472149053E-02  5.858735289E-02  5.648517390E-02
  5.858735289E-02  6.472149053E-02  7.405718335E-02  8.469075456E-02  9.408117035E-02
  1.005035734E-01  1.044976913E-01  1.091988699E-01  1.197064824E-01  1.425316781E-01
  1.851432811E-01  2.540233181E-01  3.504100457E-01  4.662232849E-01  5.845717774E-01
  8.213751451E-01  8.416682579E-01  8.369326883E-01  8.278798485E-01  8.278798485E-01
  8.369326883E-01  8.416682579E-01  8.213751451E-01  7.590367848E-01  6.524979994E-01
  5.180366755E-01  3.826010313E-01  2.699821771E-01  1.910853192E-01  1.438656713E-01
  1.197064824E-01  1.093401962E-01  1.050785431E-01  1.010703721E-01  9.393611723E-02
  8.352741179E-02  7.229252426E-02  6.326850443E-02  5.841136106E-02  5.841136106E-02
  6.326850443E-02  7.229252426E-02  8.352741179E-02  9.393611723E-02  1.010703721E-01
  1.050785431E-01  1.093401962E-01  1.197064824E-01  1.438656713E-01  1.910853192E-01
  2.699821771E-01  3.826010313E-01  5.180366755E-01  6.524979994E-01  7.590367848E-01
  8.229654896E-01  7.730081950E-01  7.260935432E-01  7.074828990E-01  7.260935432E-01
  7.730081950E-01  8.229654896E-01  8.416682579E-01  8.012328342E-01  6.967012203E-01
  5.505207677E-01  3.997356491E-01  2.756028858E-01  1.910853192E-01  1.425316781E-01
  1.190336816E-01  1.097392557E-01  1.059978506E-01  1.015007755E-01  9.314927369E-02
  8.169478297E-02  7.040343914E-02  6.251003576E-02  5.973542489E-02  6.251003576E-02
  7.040343914E-02  8.169478297E-02  9.314927369E-02  1.015007755E-01  1.059978506E-01
  1.097392557E-01  1.190336816E-01  1.425316781E-01  1.910853192E-01  2.756028858E-01
  3.997356491E-01  5.505207677E-01  6.967012203E-01  8.012328342E-01  8.416682579E-01
  6.672750263E-01  5.679387034E-01  5.103047368E-01  5.103047368E-01  5.679387034E-01
  6.672750263E-01  7.730081950E-01  8.369326883E-01  8.203339531E-01  7.178807895E-01
  5.615136166E-01  3.997356491E-01  2.699821771E-01  1.851432811E-01  1.388304368E-01
  1.178878670E-01  1.102939159E-01  1.068288979E-01  1.012665997E-01  9.143756550E-02
  7.931058391E-02  6.875530535E-02  6.282527887E-02  6.282527887E-02  6.875530535E-02
  7.931058391E-02  9.143756550E-02  1.012665997E-01  1.068288979E-01  1.102939159E-01
  1.178878670E-01  1.388304368E-01  1.851432811E-01  2.699821771E-01  3.997356491E-01
  5.615136166E-01  7.178807895E-01  8.203339531E-01  8.369326883E-01  7.730081950E-01
  4.168271839E-01  3.166141726E-01  2.826613916E-01  3.166141726E-01  4.168271839E-01
  5.679387034E-01  7.260935432E-01  8.278798485E-01  8.253950442E-01  7.178807895E-01
  5.505207677E-01  3.826010313E-01  2.540233181E-01  1.743857996E-01  1.335558154E-01
  1.165465249E-01  1.107855273E-01  1.070641243E-01  9.994723550E-02  8.874955137E-02
  7.664467808E-02  6.769095783E-02  6.445538829E-02  6.769095783E-02  7.664467808E-02
  8.874955137E-02  9.994723550E-02  1.070641243E-01  1.107855273E-01  1.165465249E-01
  1.335558154E-01  1.743857996E-01  2.540233181E-01  3.826010313E-01  5.505207677E-01
  7.178807895E-01  8.253950442E-01  8.278798485E-01  7.260935432E-01  5.679387034E-01
  1.834242320E-01  1.222698664E-01  1.222698664E-01  1.834242320E-01  3.166141726E-01
  5.103047368E-01  7.074828990E-01  8.278798485E-01  8.203339531E-01  6.967012203E-01
  5.180366755E-01  3.504100457E-01  2.303137717E-01  1.607870926E-01  1.277370311E-01
  1.152287403E-01  1.108929243E-01  1.062344128E-01  9.732362123E-02  8.523620492E-02
  7.402333627E-02  6.747967355E-02  6.747967355E-02  7.402333627E-02  8.523620492E-02
  9.732362123E-02  1.062344128E-01  1.108929243E-01  1.152287403E-01  1.277370311E-01
