# EOS fitting, equation: sj
# Equilibrium volume: 192.551095404
# Equilibrium energy: -1666.87537901
# Bulk modulus: 0.0270806218108
################################################################################
171.196970465	-1666.83518072	-1666.83518167
176.379891806	-1666.85360383	-1666.85360253
181.666378768	-1666.86605696	-1666.86605646
187.05745588	-1666.87313553	-1666.87313439
192.554147667	-1666.87537645	-1666.87537901
198.157478657	-1666.87328714	-1666.87328875
203.868473375	-1666.86732202	-1666.86732135
209.68815635	-1666.85790071	-1666.85789716
215.617552106	-1666.84540015	-1666.84540219
